"Group" "Activity" "Subject_ID" "Variable" "Mean"
"test" "1 WALKING" 10 "557 angle(tBodyGyroMean,gravityMean)" -0.125263284139623
"test" "1 WALKING" 10 "558 angle(tBodyGyroJerkMean,gravityMean)" 0.0990779386943396
"test" "1 WALKING" 10 "559 angle(X,gravityMean)" -0.858275735471698
"test" "1 WALKING" 10 "560 angle(Y,gravityMean)" 0.141082256018868
"test" "1 WALKING" 10 "561 angle(Z,gravityMean)" -0.0165720954830189
"test" "1 WALKING" 10 "6 tBodyAcc-std()-Z" -0.395645072075472
"test" "1 WALKING" 10 "81 tBodyAccJerk-mean()-X" 0.0857943809283019
"test" "1 WALKING" 10 "82 tBodyAccJerk-mean()-Y" 0.00408248792641509
"test" "1 WALKING" 10 "83 tBodyAccJerk-mean()-Z" -0.0162953195396226
"test" "1 WALKING" 10 "84 tBodyAccJerk-std()-X" -0.0521991013207547
"test" "1 WALKING" 10 "85 tBodyAccJerk-std()-Y" 0.0750804952113207
"test" "1 WALKING" 10 "86 tBodyAccJerk-std()-Z" -0.511662905849057
"test" "1 WALKING" 12 "1 tBodyAcc-mean()-X" 0.2771286656
"test" "1 WALKING" 12 "121 tBodyGyro-mean()-X" -0.1045136708758
"test" "1 WALKING" 12 "122 tBodyGyro-mean()-Y" -0.03442910782
"test" "1 WALKING" 12 "123 tBodyGyro-mean()-Z" 0.0999739123004
"test" "1 WALKING" 12 "124 tBodyGyro-std()-X" -0.5462634706
"test" "1 WALKING" 12 "125 tBodyGyro-std()-Y" -0.4494013978
"test" "1 WALKING" 12 "126 tBodyGyro-std()-Z" -0.35017028664
"test" "1 WALKING" 12 "161 tBodyGyroJerk-mean()-X" -0.06223893174
"test" "1 WALKING" 12 "162 tBodyGyroJerk-mean()-Y" -0.049852604592
"test" "1 WALKING" 12 "163 tBodyGyroJerk-mean()-Z" -0.0467338151926
"test" "1 WALKING" 12 "164 tBodyGyroJerk-std()-X" -0.3908072382
"test" "1 WALKING" 12 "165 tBodyGyroJerk-std()-Y" -0.581290691
"test" "1 WALKING" 12 "166 tBodyGyroJerk-std()-Z" -0.4806421996
"test" "1 WALKING" 12 "2 tBodyAcc-mean()-Y" -0.015560927606
"test" "1 WALKING" 12 "201 tBodyAccMag-mean()" -0.102204550448
"test" "1 WALKING" 12 "202 tBodyAccMag-std()" -0.23697286882
"test" "1 WALKING" 12 "214 tGravityAccMag-mean()" -0.102204550448
"test" "1 WALKING" 12 "215 tGravityAccMag-std()" -0.23697286882
"test" "1 WALKING" 12 "227 tBodyAccJerkMag-mean()" -0.144064922688
"test" "1 WALKING" 12 "228 tBodyAccJerkMag-std()" -0.02028505044
"test" "1 WALKING" 12 "240 tBodyGyroMag-mean()" -0.35593036512
"test" "1 WALKING" 12 "241 tBodyGyroMag-std()" -0.4132083408
"test" "1 WALKING" 12 "253 tBodyGyroJerkMag-mean()" -0.5174937754
"test" "1 WALKING" 12 "254 tBodyGyroJerkMag-std()" -0.5488904506
"test" "1 WALKING" 12 "266 fBodyAcc-mean()-X" -0.05435763951
"test" "1 WALKING" 12 "267 fBodyAcc-mean()-Y" -0.071302455092
"test" "1 WALKING" 12 "268 fBodyAcc-mean()-Z" -0.4223253002
"test" "1 WALKING" 12 "269 fBodyAcc-std()-X" -0.160707260634
"test" "1 WALKING" 12 "270 fBodyAcc-std()-Y" -0.20851528006
"test" "1 WALKING" 12 "271 fBodyAcc-std()-Z" -0.4521466944
"test" "1 WALKING" 12 "294 fBodyAcc-meanFreq()-X" -0.26142601202
"test" "1 WALKING" 12 "295 fBodyAcc-meanFreq()-Y" 0.149107488714
"test" "1 WALKING" 12 "296 fBodyAcc-meanFreq()-Z" 0.17080294938
"test" "1 WALKING" 12 "3 tBodyAcc-mean()-Z" -0.10316110632
"test" "1 WALKING" 12 "345 fBodyAccJerk-mean()-X" -0.08161979534
"test" "1 WALKING" 12 "346 fBodyAccJerk-mean()-Y" -0.1413740705982
"test" "1 WALKING" 12 "347 fBodyAccJerk-mean()-Z" -0.4913861728
"test" "1 WALKING" 12 "348 fBodyAccJerk-std()-X" -0.03105929456
"test" "1 WALKING" 12 "349 fBodyAccJerk-std()-Y" -0.094056408433
"test" "1 WALKING" 12 "350 fBodyAccJerk-std()-Z" -0.5314863218
"test" "1 WALKING" 12 "373 fBodyAccJerk-meanFreq()-X" -0.2811065665
"test" "1 WALKING" 12 "374 fBodyAccJerk-meanFreq()-Y" -0.22346071292
"test" "1 WALKING" 12 "375 fBodyAccJerk-meanFreq()-Z" -0.18200755164
"test" "1 WALKING" 12 "4 tBodyAcc-std()-X" -0.128898533096
"test" "1 WALKING" 12 "41 tGravityAcc-mean()-X" 0.9668735148
"test" "1 WALKING" 12 "42 tGravityAcc-mean()-Y" -0.1559834498
"test" "1 WALKING" 12 "424 fBodyGyro-mean()-X" -0.4019759318
"test" "1 WALKING" 12 "425 fBodyGyro-mean()-Y" -0.4678863378
"test" "1 WALKING" 12 "426 fBodyGyro-mean()-Z" -0.31728248436
"test" "1 WALKING" 12 "427 fBodyGyro-std()-X" -0.5931428818
"test" "1 WALKING" 12 "428 fBodyGyro-std()-Y" -0.4437983296
"test" "1 WALKING" 12 "429 fBodyGyro-std()-Z" -0.4222565212
"test" "1 WALKING" 12 "43 tGravityAcc-mean()-Z" -0.03608428788
"test" "1 WALKING" 12 "44 tGravityAcc-std()-X" -0.97911312
"test" "1 WALKING" 12 "45 tGravityAcc-std()-Y" -0.9646191738
"test" "1 WALKING" 12 "452 fBodyGyro-meanFreq()-X" 0.020408840122
"test" "1 WALKING" 12 "453 fBodyGyro-meanFreq()-Y" -0.025458442506
"test" "1 WALKING" 12 "454 fBodyGyro-meanFreq()-Z" -0.027904118422
"test" "1 WALKING" 12 "46 tGravityAcc-std()-Z" -0.9502762272
"test" "1 WALKING" 12 "5 tBodyAcc-std()-Y" -0.122783290008
"test" "1 WALKING" 12 "503 fBodyAccMag-mean()" -0.153116002784
"test" "1 WALKING" 12 "504 fBodyAccMag-std()" -0.4088962994
"test" "1 WALKING" 12 "513 fBodyAccMag-meanFreq()" 0.25226775306
"test" "1 WALKING" 12 "516 fBodyBodyAccJerkMag-mean()" -0.029912425338
"test" "1 WALKING" 12 "517 fBodyBodyAccJerkMag-std()" -0.013953908696
"test" "1 WALKING" 12 "526 fBodyBodyAccJerkMag-meanFreq()" 0.018449461946
"test" "1 WALKING" 12 "529 fBodyBodyGyroMag-mean()" -0.442503784
"test" "1 WALKING" 12 "530 fBodyBodyGyroMag-std()" -0.4948022154
"test" "1 WALKING" 12 "539 fBodyBodyGyroMag-meanFreq()" 0.14607536673
"test" "1 WALKING" 12 "542 fBodyBodyGyroJerkMag-mean()" -0.5611764414
"test" "1 WALKING" 12 "543 fBodyBodyGyroJerkMag-std()" -0.5649340126
"test" "1 WALKING" 12 "552 fBodyBodyGyroJerkMag-meanFreq()" 0.0777777588444
"test" "1 WALKING" 12 "555 angle(tBodyAccMean,gravity)" 0.044980068738
"test" "1 WALKING" 12 "556 angle(tBodyAccJerkMean),gravityMean)" 0.0160849354
"test" "1 WALKING" 12 "557 angle(tBodyGyroMean,gravityMean)" 0.17552942728
"test" "1 WALKING" 12 "558 angle(tBodyGyroJerkMean,gravityMean)" -0.097263564
"test" "1 WALKING" 12 "559 angle(X,gravityMean)" -0.8602325152
"test" "1 WALKING" 12 "560 angle(Y,gravityMean)" 0.1903506524
"test" "1 WALKING" 12 "561 angle(Z,gravityMean)" 0.04684284012
"test" "1 WALKING" 12 "6 tBodyAcc-std()-Z" -0.4106060626
"test" "1 WALKING" 12 "81 tBodyAccJerk-mean()-X" 0.045764401482
"test" "1 WALKING" 12 "82 tBodyAccJerk-mean()-Y" 0.0197766948336
"test" "1 WALKING" 12 "83 tBodyAccJerk-mean()-Z" 0.005025870328
"test" "1 WALKING" 12 "84 tBodyAccJerk-std()-X" -0.01350661106
"test" "1 WALKING" 12 "85 tBodyAccJerk-std()-Y" -0.089404968585
"test" "1 WALKING" 12 "86 tBodyAccJerk-std()-Z" -0.512276838
"test" "1 WALKING" 13 "1 tBodyAcc-mean()-X" 0.275883130350877
"test" "1 WALKING" 13 "121 tBodyGyro-mean()-X" -0.0174207634701754
"test" "1 WALKING" 13 "122 tBodyGyro-mean()-Y" -0.0798472502663158
"test" "1 WALKING" 13 "123 tBodyGyro-mean()-Z" 0.0784205641252632
"test" "1 WALKING" 13 "124 tBodyGyro-std()-X" -0.376059914210526
"test" "1 WALKING" 13 "125 tBodyGyro-std()-Y" -0.290023550315789
"test" "1 WALKING" 13 "126 tBodyGyro-std()-Z" -0.363369948070175
"test" "1 WALKING" 13 "161 tBodyGyroJerk-mean()-X" -0.0966598593263158
"test" "1 WALKING" 13 "162 tBodyGyroJerk-mean()-Y" -0.0319849271912281
"test" "1 WALKING" 13 "163 tBodyGyroJerk-mean()-Z" -0.0636693233473684
"test" "1 WALKING" 13 "164 tBodyGyroJerk-std()-X" -0.216812065298246
"test" "1 WALKING" 13 "165 tBodyGyroJerk-std()-Y" -0.35776089977193
"test" "1 WALKING" 13 "166 tBodyGyroJerk-std()-Z" -0.341765824491228
"test" "1 WALKING" 13 "2 tBodyAcc-mean()-Y" -0.0185660651947368
"test" "1 WALKING" 13 "201 tBodyAccMag-mean()" -0.135643867842105
"test" "1 WALKING" 13 "202 tBodyAccMag-std()" -0.292546377017544
"test" "1 WALKING" 13 "214 tGravityAccMag-mean()" -0.135643867842105
"test" "1 WALKING" 13 "215 tGravityAccMag-std()" -0.292546377017544
"test" "1 WALKING" 13 "227 tBodyAccJerkMag-mean()" -0.133205034736842
"test" "1 WALKING" 13 "228 tBodyAccJerkMag-std()" -0.131788528797719
"test" "1 WALKING" 13 "240 tBodyGyroMag-mean()" -0.218669558421053
"test" "1 WALKING" 13 "241 tBodyGyroMag-std()" -0.253240071964912
"test" "1 WALKING" 13 "253 tBodyGyroJerkMag-mean()" -0.303508210175439
"test" "1 WALKING" 13 "254 tBodyGyroJerkMag-std()" -0.322118379807018
"test" "1 WALKING" 13 "266 fBodyAcc-mean()-X" -0.335030121052632
"test" "1 WALKING" 13 "267 fBodyAcc-mean()-Y" 0.0955150666694737
"test" "1 WALKING" 13 "268 fBodyAcc-mean()-Z" -0.246851507561404
"test" "1 WALKING" 13 "269 fBodyAcc-std()-X" -0.353299848947368
"test" "1 WALKING" 13 "270 fBodyAcc-std()-Y" 0.0921968931052632
"test" "1 WALKING" 13 "271 fBodyAcc-std()-Z" -0.269896395250877
"test" "1 WALKING" 13 "294 fBodyAcc-meanFreq()-X" -0.231462709105263
"test" "1 WALKING" 13 "295 fBodyAcc-meanFreq()-Y" 0.0194304158877193
"test" "1 WALKING" 13 "296 fBodyAcc-meanFreq()-Z" 0.152160966852632
"test" "1 WALKING" 13 "3 tBodyAcc-mean()-Z" -0.111431456192982
"test" "1 WALKING" 13 "345 fBodyAccJerk-mean()-X" -0.290460801694737
"test" "1 WALKING" 13 "346 fBodyAccJerk-mean()-Y" -0.0439195137368421
"test" "1 WALKING" 13 "347 fBodyAccJerk-mean()-Z" -0.342263716894737
"test" "1 WALKING" 13 "348 fBodyAccJerk-std()-X" -0.219716159766667
"test" "1 WALKING" 13 "349 fBodyAccJerk-std()-Y" 0.0946741596910526
"test" "1 WALKING" 13 "350 fBodyAccJerk-std()-Z" -0.406173351578947
"test" "1 WALKING" 13 "373 fBodyAccJerk-meanFreq()-X" -0.190905932631579
"test" "1 WALKING" 13 "374 fBodyAccJerk-meanFreq()-Y" -0.447119510526316
"test" "1 WALKING" 13 "375 fBodyAccJerk-meanFreq()-Z" -0.204509715375614
"test" "1 WALKING" 13 "4 tBodyAcc-std()-X" -0.346980394210526
"test" "1 WALKING" 13 "41 tGravityAcc-mean()-X" 0.910855709298246
"test" "1 WALKING" 13 "42 tGravityAcc-mean()-Y" -0.283658580877193
"test" "1 WALKING" 13 "424 fBodyGyro-mean()-X" -0.192856474047368
"test" "1 WALKING" 13 "425 fBodyGyro-mean()-Y" -0.256213554508772
"test" "1 WALKING" 13 "426 fBodyGyro-mean()-Z" -0.276607954736842
"test" "1 WALKING" 13 "427 fBodyGyro-std()-X" -0.435714710526316
"test" "1 WALKING" 13 "428 fBodyGyro-std()-Y" -0.318618506122807
"test" "1 WALKING" 13 "429 fBodyGyro-std()-Z" -0.455333900526316
"test" "1 WALKING" 13 "43 tGravityAcc-mean()-Z" -0.131299718666667
"test" "1 WALKING" 13 "44 tGravityAcc-std()-X" -0.97254492245614
"test" "1 WALKING" 13 "45 tGravityAcc-std()-Y" -0.960899845614035
"test" "1 WALKING" 13 "452 fBodyGyro-meanFreq()-X" -0.0229089170754386
"test" "1 WALKING" 13 "453 fBodyGyro-meanFreq()-Y" 0.0741273597017544
"test" "1 WALKING" 13 "454 fBodyGyro-meanFreq()-Z" 0.126014216489474
"test" "1 WALKING" 13 "46 tGravityAcc-std()-Z" -0.948637587719298
"test" "1 WALKING" 13 "5 tBodyAcc-std()-Y" 0.141866689392982
"test" "1 WALKING" 13 "503 fBodyAccMag-mean()" -0.23460086645614
"test" "1 WALKING" 13 "504 fBodyAccMag-std()" -0.438388953157895
"test" "1 WALKING" 13 "513 fBodyAccMag-meanFreq()" 0.253532325631579
"test" "1 WALKING" 13 "516 fBodyBodyAccJerkMag-mean()" -0.15211150075614
"test" "1 WALKING" 13 "517 fBodyBodyAccJerkMag-std()" -0.113591923723684
"test" "1 WALKING" 13 "526 fBodyBodyAccJerkMag-meanFreq()" 0.118031208750877
"test" "1 WALKING" 13 "529 fBodyBodyGyroMag-mean()" -0.267472373877193
"test" "1 WALKING" 13 "530 fBodyBodyGyroMag-std()" -0.379951835438597
"test" "1 WALKING" 13 "539 fBodyBodyGyroMag-meanFreq()" 0.302576933403509
"test" "1 WALKING" 13 "542 fBodyBodyGyroJerkMag-mean()" -0.338527133789474
"test" "1 WALKING" 13 "543 fBodyBodyGyroJerkMag-std()" -0.349285611070175
"test" "1 WALKING" 13 "552 fBodyBodyGyroJerkMag-meanFreq()" 0.229037956496491
"test" "1 WALKING" 13 "555 angle(tBodyAccMean,gravity)" 0.0124904895157895
"test" "1 WALKING" 13 "556 angle(tBodyAccJerkMean),gravityMean)" 0.011902906
"test" "1 WALKING" 13 "557 angle(tBodyGyroMean,gravityMean)" 0.0222450741614035
"test" "1 WALKING" 13 "558 angle(tBodyGyroJerkMean,gravityMean)" 0.0335795302807018
"test" "1 WALKING" 13 "559 angle(X,gravityMean)" -0.670859876315789
"test" "1 WALKING" 13 "560 angle(Y,gravityMean)" 0.277956892631579
"test" "1 WALKING" 13 "561 angle(Z,gravityMean)" 0.113777056904404
"test" "1 WALKING" 13 "6 tBodyAcc-std()-Z" -0.220503537026316
"test" "1 WALKING" 13 "81 tBodyAccJerk-mean()-X" 0.0809590227198246
"test" "1 WALKING" 13 "82 tBodyAccJerk-mean()-Y" 0.00308364501403509
"test" "1 WALKING" 13 "83 tBodyAccJerk-mean()-Z" 0.00597249011754386
"test" "1 WALKING" 13 "84 tBodyAccJerk-std()-X" -0.220910068015789
"test" "1 WALKING" 13 "85 tBodyAccJerk-std()-Y" 0.0565488771722807
"test" "1 WALKING" 13 "86 tBodyAccJerk-std()-Z" -0.374633172105263
"test" "1 WALKING" 18 "1 tBodyAcc-mean()-X" 0.273887758571429
"test" "1 WALKING" 18 "121 tBodyGyro-mean()-X" -0.0399399716026786
"test" "1 WALKING" 18 "122 tBodyGyro-mean()-Y" -0.0613727362975
"test" "1 WALKING" 18 "123 tBodyGyro-mean()-Z" 0.0944718394625
"test" "1 WALKING" 18 "124 tBodyGyro-std()-X" -0.7044397775
"test" "1 WALKING" 18 "125 tBodyGyro-std()-Y" -0.496431539642857
"test" "1 WALKING" 18 "126 tBodyGyro-std()-Z" -0.511417204821429
"test" "1 WALKING" 18 "161 tBodyGyroJerk-mean()-X" -0.0966435295642857
"test" "1 WALKING" 18 "162 tBodyGyroJerk-mean()-Y" -0.0433771125875
"test" "1 WALKING" 18 "163 tBodyGyroJerk-mean()-Z" -0.0502631568175
"test" "1 WALKING" 18 "164 tBodyGyroJerk-std()-X" -0.578133968392857
"test" "1 WALKING" 18 "165 tBodyGyroJerk-std()-Y" -0.694925789464286
"test" "1 WALKING" 18 "166 tBodyGyroJerk-std()-Z" -0.663259579285714
"test" "1 WALKING" 18 "2 tBodyAcc-mean()-Y" -0.0178023631866071
"test" "1 WALKING" 18 "201 tBodyAccMag-mean()" -0.287908078035714
"test" "1 WALKING" 18 "202 tBodyAccMag-std()" -0.460346465357143
"test" "1 WALKING" 18 "214 tGravityAccMag-mean()" -0.287908078035714
"test" "1 WALKING" 18 "215 tGravityAccMag-std()" -0.460346465357143
"test" "1 WALKING" 18 "227 tBodyAccJerkMag-mean()" -0.379269262142857
"test" "1 WALKING" 18 "228 tBodyAccJerkMag-std()" -0.42541866125
"test" "1 WALKING" 18 "240 tBodyGyroMag-mean()" -0.500471147857143
"test" "1 WALKING" 18 "241 tBodyGyroMag-std()" -0.60851009125
"test" "1 WALKING" 18 "253 tBodyGyroJerkMag-mean()" -0.636485896964286
"test" "1 WALKING" 18 "254 tBodyGyroJerkMag-std()" -0.726591779107143
"test" "1 WALKING" 18 "266 fBodyAcc-mean()-X" -0.37147515625
"test" "1 WALKING" 18 "267 fBodyAcc-mean()-Y" -0.24360627125
"test" "1 WALKING" 18 "268 fBodyAcc-mean()-Z" -0.48977105125
"test" "1 WALKING" 18 "269 fBodyAcc-std()-X" -0.378068199285714
"test" "1 WALKING" 18 "270 fBodyAcc-std()-Y" -0.267273644642857
"test" "1 WALKING" 18 "271 fBodyAcc-std()-Z" -0.439861578035714
"test" "1 WALKING" 18 "294 fBodyAcc-meanFreq()-X" -0.362107081928571
"test" "1 WALKING" 18 "295 fBodyAcc-meanFreq()-Y" 0.0639302961089286
"test" "1 WALKING" 18 "296 fBodyAcc-meanFreq()-Z" 0.00488361554716071
"test" "1 WALKING" 18 "3 tBodyAcc-mean()-Z" -0.104218315464286
"test" "1 WALKING" 18 "345 fBodyAccJerk-mean()-X" -0.414797154464286
"test" "1 WALKING" 18 "346 fBodyAccJerk-mean()-Y" -0.361908549464286
"test" "1 WALKING" 18 "347 fBodyAccJerk-mean()-Z" -0.601147246785714
"test" "1 WALKING" 18 "348 fBodyAccJerk-std()-X" -0.375992795357143
"test" "1 WALKING" 18 "349 fBodyAccJerk-std()-Y" -0.320264113035714
"test" "1 WALKING" 18 "350 fBodyAccJerk-std()-Z" -0.664327149285714
"test" "1 WALKING" 18 "373 fBodyAccJerk-meanFreq()-X" -0.34877438
"test" "1 WALKING" 18 "374 fBodyAccJerk-meanFreq()-Y" -0.337293285178571
"test" "1 WALKING" 18 "375 fBodyAccJerk-meanFreq()-Z" -0.206330044373214
"test" "1 WALKING" 18 "4 tBodyAcc-std()-X" -0.37600552125
"test" "1 WALKING" 18 "41 tGravityAcc-mean()-X" 0.92386524875
"test" "1 WALKING" 18 "42 tGravityAcc-mean()-Y" -0.254317085892857
"test" "1 WALKING" 18 "424 fBodyGyro-mean()-X" -0.609673434464286
"test" "1 WALKING" 18 "425 fBodyGyro-mean()-Y" -0.570898150714286
"test" "1 WALKING" 18 "426 fBodyGyro-mean()-Z" -0.538152344821429
"test" "1 WALKING" 18 "427 fBodyGyro-std()-X" -0.734901390178571
"test" "1 WALKING" 18 "428 fBodyGyro-std()-Y" -0.460890661785714
"test" "1 WALKING" 18 "429 fBodyGyro-std()-Z" -0.54840977125
"test" "1 WALKING" 18 "43 tGravityAcc-mean()-Z" -0.0609313415892857
"test" "1 WALKING" 18 "44 tGravityAcc-std()-X" -0.983010882678571
"test" "1 WALKING" 18 "45 tGravityAcc-std()-Y" -0.975311658928571
"test" "1 WALKING" 18 "452 fBodyGyro-meanFreq()-X" 0.0182394601107143
"test" "1 WALKING" 18 "453 fBodyGyro-meanFreq()-Y" -0.281459547160179
"test" "1 WALKING" 18 "454 fBodyGyro-meanFreq()-Z" -0.2355977771125
"test" "1 WALKING" 18 "46 tGravityAcc-std()-Z" -0.97248384875
"test" "1 WALKING" 18 "5 tBodyAcc-std()-Y" -0.227005874892857
"test" "1 WALKING" 18 "503 fBodyAccMag-mean()" -0.424386734107143
"test" "1 WALKING" 18 "504 fBodyAccMag-std()" -0.565563056964286
"test" "1 WALKING" 18 "513 fBodyAccMag-meanFreq()" 0.131646853132143
"test" "1 WALKING" 18 "516 fBodyBodyAccJerkMag-mean()" -0.41403775125
"test" "1 WALKING" 18 "517 fBodyBodyAccJerkMag-std()" -0.444453486071429
"test" "1 WALKING" 18 "526 fBodyBodyAccJerkMag-meanFreq()" 0.0893293589464286
"test" "1 WALKING" 18 "529 fBodyBodyGyroMag-mean()" -0.620331394285714
"test" "1 WALKING" 18 "530 fBodyBodyGyroMag-std()" -0.668908146607143
"test" "1 WALKING" 18 "539 fBodyBodyGyroMag-meanFreq()" 0.17563858115
"test" "1 WALKING" 18 "542 fBodyBodyGyroJerkMag-mean()" -0.710596311071429
"test" "1 WALKING" 18 "543 fBodyBodyGyroJerkMag-std()" -0.769408385535714
"test" "1 WALKING" 18 "552 fBodyBodyGyroJerkMag-meanFreq()" 0.269967615048214
"test" "1 WALKING" 18 "555 angle(tBodyAccMean,gravity)" 0.0392682820178571
"test" "1 WALKING" 18 "556 angle(tBodyAccJerkMean),gravityMean)" 0.0230035141785714
"test" "1 WALKING" 18 "557 angle(tBodyGyroMean,gravityMean)" 0.0191852722589286
"test" "1 WALKING" 18 "558 angle(tBodyGyroJerkMean,gravityMean)" -0.0632236084642857
"test" "1 WALKING" 18 "559 angle(X,gravityMean)" -0.714313245892857
"test" "1 WALKING" 18 "560 angle(Y,gravityMean)" 0.258089346428571
"test" "1 WALKING" 18 "561 angle(Z,gravityMean)" 0.0647930851785714
"test" "1 WALKING" 18 "6 tBodyAcc-std()-Z" -0.428348061071429
"test" "1 WALKING" 18 "81 tBodyAccJerk-mean()-X" 0.0767524278392857
"test" "1 WALKING" 18 "82 tBodyAccJerk-mean()-Y" 0.0282745481892857
"test" "1 WALKING" 18 "83 tBodyAccJerk-mean()-Z" 0.010685091
"test" "1 WALKING" 18 "84 tBodyAccJerk-std()-X" -0.368056913928571
"test" "1 WALKING" 18 "85 tBodyAccJerk-std()-Y" -0.320158763392857
"test" "1 WALKING" 18 "86 tBodyAccJerk-std()-Z" -0.633325860714286
"test" "1 WALKING" 20 "1 tBodyAcc-mean()-X" 0.272589336470588
"test" "1 WALKING" 20 "121 tBodyGyro-mean()-X" -0.0234104225980392
"test" "1 WALKING" 20 "122 tBodyGyro-mean()-Y" -0.074105054612549
"test" "1 WALKING" 20 "123 tBodyGyro-mean()-Z" 0.0851359929294118
"test" "1 WALKING" 20 "124 tBodyGyro-std()-X" -0.23294061427451
"test" "1 WALKING" 20 "125 tBodyGyro-std()-Y" 0.0858321519372549
"test" "1 WALKING" 20 "126 tBodyGyro-std()-Z" -0.165748467372549
"test" "1 WALKING" 20 "161 tBodyGyroJerk-mean()-X" -0.0679992365372549
"test" "1 WALKING" 20 "162 tBodyGyroJerk-mean()-Y" -0.0514175758627451
"test" "1 WALKING" 20 "163 tBodyGyroJerk-mean()-Z" -0.0549273707529412
"test" "1 WALKING" 20 "164 tBodyGyroJerk-std()-X" -0.253227445431373
"test" "1 WALKING" 20 "165 tBodyGyroJerk-std()-Y" -0.127554090666667
"test" "1 WALKING" 20 "166 tBodyGyroJerk-std()-Z" -0.22704432732549
"test" "1 WALKING" 20 "2 tBodyAcc-mean()-Y" -0.021199992245098
"test" "1 WALKING" 20 "201 tBodyAccMag-mean()" 0.039402280578902
"test" "1 WALKING" 20 "202 tBodyAccMag-std()" -0.156930391921569
"test" "1 WALKING" 20 "214 tGravityAccMag-mean()" 0.039402280578902
"test" "1 WALKING" 20 "215 tGravityAccMag-std()" -0.156930391921569
"test" "1 WALKING" 20 "227 tBodyAccJerkMag-mean()" -0.0429359302764706
"test" "1 WALKING" 20 "228 tBodyAccJerkMag-std()" 0.0210765716843137
"test" "1 WALKING" 20 "240 tBodyGyroMag-mean()" 0.0686275147882353
"test" "1 WALKING" 20 "241 tBodyGyroMag-std()" -0.0367853189588235
"test" "1 WALKING" 20 "253 tBodyGyroJerkMag-mean()" -0.194893253196078
"test" "1 WALKING" 20 "254 tBodyGyroJerkMag-std()" -0.149864146847059
"test" "1 WALKING" 20 "266 fBodyAcc-mean()-X" -0.147404272166667
"test" "1 WALKING" 20 "267 fBodyAcc-mean()-Y" 0.403465950921569
"test" "1 WALKING" 20 "268 fBodyAcc-mean()-Z" -0.272213861705882
"test" "1 WALKING" 20 "269 fBodyAcc-std()-X" -0.234985644352941
"test" "1 WALKING" 20 "270 fBodyAcc-std()-Y" 0.438436341294118
"test" "1 WALKING" 20 "271 fBodyAcc-std()-Z" -0.26649772672549
"test" "1 WALKING" 20 "294 fBodyAcc-meanFreq()-X" -0.227319943784314
"test" "1 WALKING" 20 "295 fBodyAcc-meanFreq()-Y" -0.00368602589490196
"test" "1 WALKING" 20 "296 fBodyAcc-meanFreq()-Z" 0.239414630235294
"test" "1 WALKING" 20 "3 tBodyAcc-mean()-Z" -0.113539477098039
"test" "1 WALKING" 20 "345 fBodyAccJerk-mean()-X" -0.138717234372549
"test" "1 WALKING" 20 "346 fBodyAccJerk-mean()-Y" 0.157933952294118
"test" "1 WALKING" 20 "347 fBodyAccJerk-mean()-Z" -0.34599447627451
"test" "1 WALKING" 20 "348 fBodyAccJerk-std()-X" -0.122237205541176
"test" "1 WALKING" 20 "349 fBodyAccJerk-std()-Y" 0.255614062961569
"test" "1 WALKING" 20 "350 fBodyAccJerk-std()-Z" -0.427690451960784
"test" "1 WALKING" 20 "373 fBodyAccJerk-meanFreq()-X" -0.257051149084314
"test" "1 WALKING" 20 "374 fBodyAccJerk-meanFreq()-Y" -0.475080055294118
"test" "1 WALKING" 20 "375 fBodyAccJerk-meanFreq()-Z" -0.152723042398039
"test" "1 WALKING" 20 "4 tBodyAcc-std()-X" -0.208342792019608
"test" "1 WALKING" 20 "41 tGravityAcc-mean()-X" 0.899965205686274
"test" "1 WALKING" 20 "42 tGravityAcc-mean()-Y" -0.344443913137255
"test" "1 WALKING" 20 "424 fBodyGyro-mean()-X" -0.0936248686019608
"test" "1 WALKING" 20 "425 fBodyGyro-mean()-Y" 0.0310145965868627
"test" "1 WALKING" 20 "426 fBodyGyro-mean()-Z" -0.108892495684314
"test" "1 WALKING" 20 "427 fBodyGyro-std()-X" -0.279931528352941
"test" "1 WALKING" 20 "428 fBodyGyro-std()-Y" 0.107704805445098
"test" "1 WALKING" 20 "429 fBodyGyro-std()-Z" -0.264957205764706
"test" "1 WALKING" 20 "43 tGravityAcc-mean()-Z" -0.035130214
"test" "1 WALKING" 20 "44 tGravityAcc-std()-X" -0.970327266470588
"test" "1 WALKING" 20 "45 tGravityAcc-std()-Y" -0.962003383529412
"test" "1 WALKING" 20 "452 fBodyGyro-meanFreq()-X" -0.0966990321215686
"test" "1 WALKING" 20 "453 fBodyGyro-meanFreq()-Y" 0.00139730354666667
"test" "1 WALKING" 20 "454 fBodyGyro-meanFreq()-Z" -0.0890585991356863
"test" "1 WALKING" 20 "46 tGravityAcc-std()-Z" -0.953850439607843
"test" "1 WALKING" 20 "5 tBodyAcc-std()-Y" 0.489771808627451
"test" "1 WALKING" 20 "503 fBodyAccMag-mean()" -0.00353341793921569
"test" "1 WALKING" 20 "504 fBodyAccMag-std()" -0.389934004313725
"test" "1 WALKING" 20 "513 fBodyAccMag-meanFreq()" 0.291882701372549
"test" "1 WALKING" 20 "516 fBodyBodyAccJerkMag-mean()" 0.0545269493972549
"test" "1 WALKING" 20 "517 fBodyBodyAccJerkMag-std()" -0.0310650270227451
